17/3/2020,Particular,peru al 1000
9/4/2020,Remisses,san juan al 800
24/4/2020,Particular,CATAMARCA 800
28/4/2020,Particular,ESPAÑA 1367
29/4/2020,Particular,SAN LORENZO 900
6/5/2020,Particular,santa fe 900
6/5/2020,Particular,Cordoba al 870
6/5/2020,Particular,Cordoba al 811
6/5/2020,Particular,bolívar al 1286
6/5/2020,Particular,salta al 1480
8/5/2020,Particular,RIVADAVIA 715
9/5/2020,Remisses,santa fe 900
9/5/2020,Particular,9 de Julio al 1200
9/5/2020,Particular,Cordoba al 982
10/5/2020,Particular,santa fe 900
9/5/2020,Particular,"h, Yrigoyen al 1900"
11/5/2020,Particular,MENDOZA 1400
12/5/2020,Particular,PLACIDO MARTINEZ 1262
13/5/2020,Particular,SAN JUAN 900
14/5/2020,Particular,RIVADAVIA 1200
15/5/2020,Particular,AV. 3 DE ABRIL 1200
15/5/2020,Particular,AV 3 DE ABRIL 1200
18/5/2020,Particular,España 1385
18/5/2020,Particular,BS. AS. 1519
18/5/2020,Particular,SAN JUAN 900
18/5/2020,Particular,SAN JUAN 900
20/5/2020,Particular,PELLEGRINI 1183
20/5/2020,Particular,SALTA 885
20/5/2020,Particular,ESPAÑA 1311
20/5/2020,Particular,CORDOBA 980
21/5/2020,Particular,CORDOBA 800
21/5/2020,Particular,AV. CENTENARIO 4000
21/5/2020,Particular,ESPAÑA 1365
22/5/2020,Particular,rioja al 600
23/5/2020,Remisses,AV GDOR RUIZ 2500
22/5/2020,Particular,PELLEGRINI AL 1000
22/5/2020,Remisses,SAN JUAN 800
25/5/2020,Particular,gdor ruiz al 300
26/5/2020,Particular,9 DE JULIO 1516
27/5/2020,Particular,25 de mayo al 1500
27/5/2020,Particular,9 DE JULIO 1516
27/5/2020,Particular,PELLEGRINI 1800
27/5/2020,Particular,PELLEGRINI 860
28/5/2020,Particular,9 DE JULIO 1300
28/5/2020,Particular,TUCUMAN 700
28/5/2020,Particular,CATAMARCA 1000
28/5/2020,Particular,CATAMARCA 1000
28/5/2020,Particular,URUGUAY 1077
28/5/2020,Particular,SAN MARTIN 900
28/5/2020,Particular,25 DE MAYO 1579
30/5/2020,Remisses,SAN JUAN 800
1/6/2020,Particular,SALTA AL 800
1/6/2020,Particular,MENDOZA 785
1/6/2020,Particular,MORENO 1658
1/6/2020,Particular,CORDOBA 508
2/6/2020,Remisses,GOBERNADOR CASTILLO 2400
2/6/2020,Remisses,GOBERNADOR CASTILLO 2400
3/6/2020,Particular,9 DE JULIO 700
3/6/2020,Particular,BUENOS AIRES 1500
3/6/2020,Particular,CATAMARCA 1076
6/6/2020,Remisses,CHACABUCO Y SAN MARTIN
8/6/2020,Particular,AGUSTÍN GONZALEZ Y SAN JUAN
8/6/2020,Particular,CATAMARCA 1189
8/6/2020,Particular,H. IRIGOYEN 800
8/6/2020,Particular,BOLIVAR 1400
9/6/2020,Particular,SAN LORENZO AL 600
10/6/2020,Particular,BUENOS AIRES 1519
10/6/2020,Particular,CARLOS PELLEGRINI 1100
11/6/2020,Particular,PLACIDO MARTINEZ 1221
11/6/2020,Particular,CATAMARCA 1019
11/6/2020,Colectivo,CORDOBA AL 500
11/6/2020,Particular,ESPAÑA 1365
14/6/2020,Remisses,MAIPU 3680
14/6/2020,Remisses,MAIPU 3681
13/6/2020,Remisses,San Juan 800
15/6/2020,Particular,pellegrini al 1800
16/6/2020,Particular,san juan al 900
16/6/2020,Particular,ESPAÑA 1183
17/6/2020,Particular,H. Irigoyen 1600
17/6/2020,Particular,SAN MARTÍN
17/6/2020,Particular,PLACIDO MARTINEZ AL 1208
17/6/2020,Particular,BUENOS AIRES 1519
17/6/2020,Particular,BUENOS AIRES AL 1530
17/6/2020,Particular,9 DE JULIO AL 1516
17/6/2020,Particular,CÓRDOBA AL 856
17/6/2020,Particular,CÓRDOBA AL 854
18/6/2020,Particular,SAN JUAN AL 800
18/6/2020,Particular,CORDOBA 374
18/6/2020,Particular,CATAMARCA 875
18/6/2020,Particular,SAN JUAN 1334
18/6/2020,Particular,MENDOZA 1159
18/6/2020,Particular,san Martin al 1629
18/6/2020,Particular,san Martin al 1607
22/6/2020,Particular,SAN LORENZO 875
22/6/2020,Particular,C. PELLEGRINI 1315
22/6/2020,Particular,CORDOBA AL 950
22/6/2020,Particular,ESPAÑA 1619
18/6/2020,Particular,SAN JUAN 900
23/6/2020,Particular,SAN MARTIN 2000
23/6/2020,Particular,ESPAÑA 1387
24/6/2020,Particular,CATAMARCA AL 1000
24/6/2020,Particular,españa 767
25/6/2020,Particular,C. PELLEGRINI 1883
25/6/2020,Particular,PLACIDO MARTINEZ 900
27/6/2020,Remisses,CATAMARCA 1552
27/6/2020,Transportes de Cargas,Agustin Gonzalez 1081
28/6/2020,Particular,mendoza al 1005
27/6/2020,Transportes de Cargas,SAN JUAN 800
30/6/2020,Remisses,Av. Maipu 5200
30/6/2020,Particular,san juan al 550
30/6/2020,Particular,santa fe 1354
1/7/2020,Particular,rioja al 1021
1/7/2020,Remisses,San Lorenzo al 900
2/7/2020,Remisses,ARGENTINA 1810
4/7/2020,Remisses,Rafaela 1800
5/7/2020,Remisses,CHACABUCO Y SAN MARTÍN
5/7/2020,Remisses,AV. LAPRIDA AL 800
5/7/2020,Remisses,Av. Laprida 800
5/7/2020,Remisses,SAN MARTÍN Y CHACABUCO
7/7/2020,Particular,junin 1637
12/7/2020,Remisses,medrano al 2271
12/7/2020,Transportes de Cargas,Medrano 2271
18/7/2020,Remisses,MEDRANO 2271
21/7/2020,Particular,san juan 800
23/7/2020,Particular,H. YRIGOYEN 1800
23/7/2020,Particular,AV. VERA 1400
23/7/2020,Particular,ESPAÑA 1367
25/7/2020,Particular,H. Yrigoyen 1242
25/7/2020,Transportes de Cargas,Agustin Gonzalez 1081
25/7/2020,Particular,San Lorenzo al 1000
26/7/2020,Remisses,Guaiquiraro y Maipu
28/7/2020,Particular,3 DE ABRIL 1200
28/7/2020,Particular,H Yrigoyen al 990
28/7/2020,Particular,C. PELLEGRINI 1882
29/7/2020,Remisses,Bs. As. 743
30/7/2020,Particular,españa al 1367
30/7/2020,Particular,catamarca al 1117
30/7/2020,Motocicleta de mas 50 cc,Yrigoyen al 2050
1/8/2020,Particular,h. yrigoyen 902
3/8/2020,Particular,SAN MARTIN 800
4/8/2020,Particular,SALTA 1480
4/8/2020,Particular,TUCUMAN 400
5/8/2020,Particular,Rioja 1225
6/8/2020,Particular,SALTA nº 1480
6/8/2020,Particular,tucuman 900
6/8/2020,Remisses,STA FE ESQUINA H. YRIGOYEN
6/8/2020,Particular,BUENOS AIRES AL 1100
8/8/2020,Remisses,GOBERNADOR RUIZ 2371
10/8/2020,Particular,Mendoza 787
10/8/2020,Particular,MENDOZA 785
10/8/2020,Remisses,CORDOBA 1002
10/8/2020,Particular,CATAMARCA 600
11/8/2020,Remisses,H. IRIGOYEN 2400
11/8/2020,Particular,CATAMARCA 1200
11/8/2020,Particular,AV. 3 DE ABRIL 1200
11/8/2020,Particular,AV. 3 DE ABRIL 1200
12/8/2020,Particular,25 de mayo 1400
12/8/2020,Particular,españa 1188
12/8/2020,Particular,vera1100
12/8/2020,Particular,25 DE MAYO AL 600
12/8/2020,Particular,SAN JUAN 900
13/8/2020,Particular,SALTA 1300
13/8/2020,Particular,españa 987
13/8/2020,Particular,9 de julio al 1298
15/8/2020,Transportes de Cargas,PELLEGRINI ESQUINA SANTA FE
17/8/2020,Particular,placido Martinez
18/8/2020,Remisses,Cordoba 1004
19/8/2020,Particular,ESPAÑA 1367
19/8/2020,Particular,RIVADAVIA 705
19/8/2020,Particular,9 DE JULIO 1616
20/8/2020,Particular,ESPAÑA 1100
20/8/2020,Particular,SAN MARTIN 585
20/8/2020,Particular,SALTA 1300
20/8/2020,Particular,JUJUY AL 800
20/8/2020,Particular,bolívar al 1800
20/8/2020,Particular,25 de mayo al 1400
20/8/2020,Particular,catamarca al 800
22/8/2020,Transportes de Cargas,CHACABUCO 1000
24/8/2020,Particular,9 DE JULIO 2000
25/8/2020,Particular,CORDOBA 800
25/8/2020,Particular,BOLIVAR 1980
26/8/2020,Remisses,SANTA FE AL 900
26/8/2020,Particular,SALTA AL 1300
26/8/2020,Remisses,SAN JUAN 800
26/8/2020,Particular,BS. AS. 1500
26/8/2020,Transportes de Cargas,SAN LORENZO 940
27/8/2020,Particular,H. YRIGOYEN 2200
30/8/2020,Remisses,AGUSTIN GONZALEZ Y SAN JUAN
29/8/2020,Particular,GOBERNADOR RUIZ 2500
29/8/2020,Particular,SALTA AL 400
10/9/2020,Particular,SALTA 1480
11/9/2020,Particular,Playon de Transporte Belgrano 2157
11/9/2020,Particular,AV. FERRE 1200
16/9/2020,Particular,CORDOBA AL 600
19/9/2020,Remisses,Santa Fe 900
20/9/2020,Remisses,SAN JUAN AL 800
21/9/2020,Particular,ESPAÑA Nº1100
24/9/2020,Particular,San Lorenzo 1000
24/9/2020,Particular,SAN LORENZO AL 800
29/9/2020,Remisses,Patagonia y Paisandu
30/9/2020,Particular,España 1367
1/10/2020,Particular,Aconcagua y Santa Catalina
7/10/2020,Remisses,San Lorenzo al 900
7/10/2020,Remisses,San Lorenzo 900
9/10/2020,Taxi,AV PUJOL 2449
9/10/2020,Remisses,SANTA FE AL 900
9/10/2020,Particular,san juan 800
18/10/2020,Particular,san martín al 1606
18/10/2020,Particular,san martín al 1600
20/10/2020,Particular,san Lorenzo al 800
20/10/2020,Particular,san Lorenzo al 800
20/10/2020,Particular,san Martin 589
21/10/2020,Particular,ESPAÑA 1300
21/10/2020,Particular,RIVADAVIA AL 700
21/10/2020,Particular,CORDOBA AL 932
22/10/2020,Particular,IRIGOYEN 1600
26/10/2020,Particular,9 de julio 1516
26/10/2020,Particular,9 de julio 1516
27/10/2020,Particular,JUNIN Y SAN JUAN
29/10/2020,Particular,CORDOBA 800
29/10/2020,Particular,SANTA FE 900
2/11/2020,Particular,salta 700
2/11/2020,Particular,9 de julio 1298
2/11/2020,Particular,9 de julio 800
2/11/2020,Particular,jujuy 1000
2/11/2020,Particular,H. Yrigoyen 1900
3/11/2020,Particular,RIVADAVIA AL 700
5/11/2020,Particular,Av. Vera 1000
5/11/2020,Particular,córdoba 950
7/11/2020,Remisses,GOBERNADOR RUIZ 2300
9/11/2020,Remisses,AV. MAIPU 380
9/11/2020,Particular,TUCUMAN 400
9/11/2020,Particular,9 DE JULIO 1200
10/11/2020,Particular,CATAMARCA 1091
11/11/2020,Particular,salta 800
11/11/2020,Particular,H. YRIGOYEN 1300
12/11/2020,Particular,SAN JUAN 800
13/11/2020,Remisses,SANTA FE AL 900
19/11/2020,Particular,Córdoba 856
24/11/2020,Particular,quintana 1135
25/11/2020,Particular,Catamarca al 1200
3/12/2020,Particular,pellegrini 1889
4/1/2021,Particular,BOLIVAR 1094
4/1/2021,Particular,BOLIVAR 1600
20/1/2021,Remisses,SAN JUAN 800
23/1/2021,Remisses,SANTA FE 955
23/1/2021,Remisses,GOBERNBADOR RUIZ 2404
27/1/2021,Particular,Av 3 de Abril al 1200
27/1/2021,Particular,Bs As al 1500
16/2/2021,Remisses,Medrano 2200
16/2/2021,Remisses,Medrano 2275
17/2/2021,Particular,9 de julio al 1062
17/2/2021,Particular,9 de julio al 868
17/2/2021,Particular,SAN JUAN AL 800
20/2/2021,Remisses,CHACABUCO Y SAN MARTIN
20/2/2021,Remisses,MEDRANO 2250
20/2/2021,Remisses,CAZADORES CORRENTINOS 3100
21/2/2021,Remisses,MEDRANO Y CARTAGENA
27/2/2021,Remisses,NECOCHEA AL 1010
28/2/2021,Remisses,H. Yrigoyen y Roca
28/2/2021,Particular,Roca e Hipolito Yrigiyen
1/3/2021,Particular,La Rioja al 814
2/3/2021,Particular,santa fe al 1340
3/3/2021,Particular,Moreno 1090
4/3/2021,Particular,H. YRIGOYEN AL 1600
6/3/2021,Transportes de Cargas,CHACABUCO Y SAN MARTIN
13/3/2021,Remisses,CÓRDOBA AL 800
15/3/2021,Particular,Pellegrini 1400
15/3/2021,Particular,H Yrigoyen al 1900
18/3/2021,Particular,BOLIVAR 1900
20/3/2021,Remisses,CÓRDOBA AL 800
20/3/2021,Remisses,CHACABUCO Y SAN MARTIN
24/3/2021,Remisses,RIOJA AL 900
30/3/2021,Particular,bolívar al 1000
30/3/2021,Particular,Belgrano al 1289
6/4/2021,Particular,España al 1365
6/4/2021,Particular,F. J. Quintana 1100
8/4/2021,Remisses,San Juan al 800
14/4/2021,Particular,españa 1200
17/4/2021,Transportes de Cargas,SAN LORENZO 916
16/4/2021,Particular,españa al 775
16/4/2021,Particular,san lorenzo 800
16/4/2021,Particular,CORDOBA  400
16/4/2021,Particular,9 DE JULIO 1100
20/4/2021,Particular,SAN JUAN 800
21/4/2021,Particular,CORDOBA 300
21/4/2021,Particular,CORDOBA 800
21/4/2021,Particular,BOLIVAR 800
22/4/2021,Particular,H. YRIGOYEN 1618
22/4/2021,Particular,QUINTANA AL 1100
24/4/2021,Remisses,SAN MARTIN Y CHACABUCO
24/4/2021,Remisses,J. R. VIDAL 1983
25/4/2021,Remisses,GOBERNADOR RUIZ 2399
23/4/2021,Particular,H. YRIGOYEN 1642
27/4/2021,Remisses,9 de Julio 1400
29/4/2021,Particular,J.R Vidal al 1880
29/4/2021,Remisses,Maipu 500
2/5/2021,Remisses,GDOR. RUIZ 2400
28/4/2021,Particular,Bolivar al 1012
30/4/2021,Particular,Junin 1623
4/5/2021,Particular,MORENO 1200
4/5/2021,Particular,MORENO 1100
5/5/2021,Particular,9 DE JULIO 2036
5/5/2021,Particular,SAN MARTIN 1811
10/5/2021,Particular,España al 987
10/5/2021,Particular,9 de julio al 1610
13/5/2021,Particular,BUENOS AIRES AL 800
13/5/2021,Particular,SAN MARTÍN AL 1500
13/5/2021,Particular,ESPAÑA AL 900
14/5/2021,Particular,españa al 953
18/5/2021,Remisses,J. R. VIDAL 1900
18/5/2021,Particular,SAN JUAN 800
13/5/2021,Remisses,RIOJA 600
20/5/2021,Particular,san juan 800
22/5/2021,Remisses,MEDRANO 2200
26/5/2021,Particular,ESPAÑA 1100
26/5/2021,Particular,SALTA 800
26/5/2021,Particular,SAN JUAN 1000
30/5/2021,Remisses,P. MARTINEZ AL 900
30/5/2021,Remisses,P. MARTINEZ Y SALTA
1/6/2021,Particular,9 DE JULIO 1394
3/6/2021,Particular,P. MARTINEZ 1244
5/6/2021,Remisses,NECOCHEA Y JOSE R. VIDAL
6/6/2021,Remisses,Gutember
7/6/2021,Particular,SALTA 800
9/6/2021,Remisses,LAS MARGARITAS 5700
12/6/2021,Remisses,NECOCHEA AL 1100
23/6/2021,Taxi,SAN LORENZO 800
29/6/2021,Particular,9 DE JULIO 1100
6/7/2021,Particular,9 DE JULIO 1440
7/7/2021,Particular,9 DE JULIO 850
7/7/2021,Particular,SAN MARTIN 585
12/7/2021,Particular,moreno 1600
9/7/2021,Transportes de Cargas,SAN MARTIN Y CHACABUCO
9/7/2021,Remisses,Av. chacabuco 1100
9/7/2021,Transportes de Cargas,san martin y chacabuco
16/7/2021,Transportes de Cargas,MEDRANO 4560
22/7/2021,Particular,san juan 800
27/7/2021,Particular,AYACUCHO 3200
28/7/2021,Particular,san juan 1100
30/7/2021,Particular,CATAMARCA 641
2/8/2021,Particular,Jujuy 999
2/8/2021,Particular,CATAMARCA 600
3/8/2021,Particular,BELGRANO 1000
3/8/2021,Particular,BELGRANO 1000
4/8/2021,Particular,H. YRIGOYEN 800
4/8/2021,Particular,H. YRIGOYEN 928
5/8/2021,Particular,SANTA FE 1340
5/8/2021,Particular,MENDOZA AL 1300
6/8/2021,Particular,España 1365
6/8/2021,Particular,salta 1300
9/8/2021,Particular,H Yrigoyen 2100
11/8/2021,Particular,9 de Julio 1282
11/8/2021,Particular,Catamarca y Rivadavia
13/8/2021,Particular,CORDOBA 866
19/8/2021,Particular,CATAMARCA 415
19/8/2021,Particular,CATAMARCA 1200
21/8/2021,Particular,SALTA AL 800
21/8/2021,Particular,ROCA 981
20/8/2021,Particular,PLACIDO MARTINEZ
23/8/2021,Particular,ESPAÑA 1365
21/8/2021,Remisses,san juan 600
26/8/2021,Particular,SAN JUAN 1200
30/8/2021,Particular,BOLIVAR 1100
30/8/2021,Particular,YRIGOYEN 1896
5/9/2021,Remisses,CHACABUCO 1100
6/9/2021,Particular,JUNIN 1831
7/9/2021,Particular,SAN MARTIN 945
9/9/2021,Particular,CARLOS PELLEGRINI 1669
14/9/2021,Particular,H. YRIGOYEN 1800
14/9/2021,Particular,TUCUMAN 400
16/9/2021,Remisses,SAN JUAN Y JUNIN
16/9/2021,Transportes de Cargas,ARMENIA Y URUGUAY
17/9/2021,Particular,JULIO 1212
19/9/2021,Remisses,CHACABUCO Y SAN MARTIN
20/9/2021,Particular,SALTA 1480
21/9/2021,Particular,SANTA FE 900
23/9/2021,Particular,H.IRIGOYEN 1600
25/9/2021,Remisses,CHACABUCO 1000
27/9/2021,Particular,CATAMARCA 1300
27/9/2021,Particular,CATAMARCA 1200
27/9/2021,Particular,FRAY JOSE DE LA QUINTANA 1327
28/9/2021,Particular,BELGRANO 2154
30/9/2021,Particular,BOLIVAR 1788
30/9/2021,Particular,SAN MARTIN 1078
2/10/2021,Transportes de Cargas,RAFAELA 2100
4/10/2021,Remisses,LOS GIRASOLES 5720
5/10/2021,Particular,quintana 1393
6/10/2021,Particular,9 de julio 1616
6/10/2021,Particular,bolívar 2194
6/10/2021,Particular,h. Yrigoyen al 2002
6/10/2021,Particular,CORDOBA 900
6/10/2021,Particular,Placido Martinez al 1276
7/10/2021,Particular,LAVALLE 290 ESUINA ELIAS ABAD
8/10/2021,Particular,MENDOZA 1000
8/10/2021,Particular,CORDOBA 800
11/10/2021,Remisses,CORDOBA 800
11/10/2021,Remisses,Medrano 2250
12/10/2021,Particular,BUENOS AIRES 800
12/10/2021,Particular,BUENOS AIRES 1500
11/10/2021,Remisses,JUAN JOSE ESTRADA 2500
13/10/2021,Particular,RIVADAVIA 1000
18/10/2021,Particular,BOLIVAR 2100
18/10/2021,Particular,FRAY JOSE DE LA QUINTANA 1135
19/10/2021,Particular,AV. 3 de Abril al 1200
19/10/2021,Particular,Cordoba al 460
19/10/2021,Particular,San Juan al 800
20/10/2021,Particular,CORDOBA 700
21/10/2021,Remisses,BELGRANO 2157
21/10/2021,Remisses,Rivadavia al 1200
22/10/2021,Particular,H. IRIGOYEN 600
24/10/2021,Remisses,N. S. DE LA ASUNCION  AL 2600
25/10/2021,Particular,BELGRANO 1300
25/10/2021,Particular,JUNIN 1800
26/10/2021,Remisses,SAN LORENZO 900
26/10/2021,Particular,BELGRANO 1229
26/10/2021,Particular,ESPAÑA 900
27/10/2021,Particular,H. YRIGOYEN AL 2000
27/10/2021,Particular,Quintana al 1100
28/10/2021,Particular,San Martin al 300
28/10/2021,Particular,BUENOS AIRES 1500
28/10/2021,Particular,SALTA AL 1300
28/10/2021,Remisses,9 DE JULIO 1602
29/10/2021,Particular,BS. AS. 1500
29/10/2021,Particular,SAN MARTIN 787
29/10/2021,Particular,SAN MARTIN 400
29/10/2021,Particular,BELGRANO 1600
1/11/2021,Particular,CORDOBA 1300
1/11/2021,Particular,SAN JUAN 800
2/11/2021,Remisses,AV. CENTERNARIO 3500
1/11/2021,Particular,moreno 1200
3/11/2021,Particular,SAN LORENZO 800
3/11/2021,Particular,CATAMARCA 1200
3/11/2021,Particular,AV RAUL ALFONSIN 3200
4/11/2021,Particular,H. Yrigoyen al 1000
4/11/2021,Particular,9 de julio 1300
8/11/2021,Particular,córdoba 700
8/11/2021,Particular,España 995
8/11/2021,Particular,CORDOBA 800
9/11/2021,Particular,Irigoyen 2400
10/11/2021,Particular,9 de julio 1516
10/11/2021,Particular,Catamarca 1300
13/11/2021,Particular,9 de Julio 1500
13/11/2021,Particular,catamarca al 600
15/11/2021,Particular,SANTA FE AL 900
17/11/2021,Particular,San Lorenzo al 800
17/11/2021,Particular,Salta al 1000
17/11/2021,Particular,Placido Martinez al 1262
17/11/2021,Particular,san Martin 589
18/11/2021,Particular,san Juan al 800
19/11/2021,Particular,TUCUMAN 968
20/11/2021,Particular,SAN LORENZO 866
20/11/2021,Particular,JULIO 1194
22/11/2021,Remisses,Chacabuco y San Martin
23/11/2021,Particular,San Martin al 585
24/11/2021,Particular,H YRIGOYEN AL 1100
26/11/2021,Particular,PLACIDO MARTINEZ 1242
26/11/2021,Particular,BS AS 1000
29/11/2021,Transportes de Cargas,9 de Julio al 1000
29/11/2021,Particular,Buenos Aires al 1500
30/11/2021,Remisses,SAN LORENZO 852
2/12/2021,Particular,Belgrano al 1700
3/12/2021,Particular,SAN MARTIN 585
3/12/2021,Particular,QUINTANA 1100
2/12/2021,Particular,AV. 3 DE ABEIL R. DOMINICANA
4/12/2021,Particular,SALTA 800
6/12/2021,Particular,SAN LORENZO 860
7/12/2021,Motocicleta de mas 50 cc,PELLEGRINI Y MENDOZA
9/12/2021,Particular,9 de Julio 1500
12/12/2021,Particular,mENDOZA AL 1005
13/12/2021,Particular,Irigoyen 1600
14/12/2021,Particular,córdoba 864
14/12/2021,Particular,Quintana AL 1300
14/12/2021,Particular,Catamarca 431
14/12/2021,Particular,9 de julio 1602
15/12/2021,Particular,córdoba 500
16/12/2021,Particular,quintana 1140
16/12/2021,Particular,CORDOBA 500
18/12/2021,Particular,CATAMARCA 800
18/12/2021,Particular,9 DE JULIO AL 1300
22/12/2021,Particular,RIVADAVIA 717
23/12/2021,Particular,SANTA FE 900
26/12/2021,Particular,AV MAIPU 2490
27/12/2021,Particular,Cordoba al 500
28/12/2021,Particular,Paraguay 970
3/1/2022,Particular,AV. VERA 1400
5/1/2022,Particular,SAN JUAN 800
5/1/2022,Particular,Paraguay 808
25/1/2022,Particular,salta 1300
25/1/2022,Particular,Belgrano 2157
26/1/2022,Particular,Catamarca al 1000
26/1/2022,Particular,CATAMARCA 949
26/1/2022,Particular,Cordoba y Mayo
27/1/2022,Particular,san Martín 957
30/1/2022,Remisses,Chacabuco 1000
3/2/2022,Particular,HIPOLITO HIRIGOYEN AL 1394
4/2/2022,Particular,SAN MARTIN AL 1175
4/2/2022,Particular,3 DE ABRIL AL 1200
5/2/2022,Transportes de Cargas,SAN LORENZO 900
5/2/2022,Particular,CORDOBA AL 800
5/2/2022,Remisses,CORDOBA AL 800
7/2/2022,Particular,9 DE JULIO AL 1508
7/2/2022,Particular,SAN MARTIN 910
8/2/2022,Particular,3 DE ABRIL AL 1200
8/2/2022,Particular,3 DE ABRIL AL 1200
9/2/2022,Particular,CORDOBA AL 700
10/2/2022,Remisses,LUGONES AL 600
10/2/2022,Minibus,SAN MARTIN AL 200
12/2/2022,Transportes de Cargas,AV. MAIPU 2500
13/2/2022,Remisses,CATAMARCA AL 1000
11/2/2022,Particular,CATAMARCA 439
15/2/2022,Particular,MENDOZA AL 785
15/2/2022,Particular,C. PELLEGRINI 1665
15/2/2022,Particular,RIVADAVIA AL 709
16/2/2022,Particular,SAN MARTIN AL 785
17/2/2022,Particular,9 DE JULIO AL 1000
17/2/2022,Remisses,SAN JUAN AL 800
18/2/2022,Particular,SAN MARTIN AL 900
21/2/2022,Particular,TUCUMAN AL 798
21/2/2022,Particular,SAN MARTIN AL 785
22/2/2022,Particular,CATAMARCA AL 641
22/2/2022,Transportes de Cargas,9 DE JULIO 1620
22/2/2022,Particular,RIVADAVIA AL 700
24/2/2022,Particular,RIVADAVIA AL 705
25/2/2022,Remisses,ACCESO PERICHON
27/2/2022,Particular,ACCESO PERICHÓN
25/3/2022,Particular,HIPOLITO IRIGOYEN AL 1418
25/2/2022,Remisses,SAN LORENZO AL 900
2/3/2022,Particular,MENDOZA AL 785
2/3/2022,Particular,HIPOLITO HIRIGOYEN 1600
2/3/2022,Particular,MENDOZA AL 787
3/3/2022,Particular,FRAY JOSE QUINTANA 1100
3/3/2022,Particular,SALTA 1100
5/3/2022,Remisses,ACCESO PERICHÓN
8/3/2022,Particular,SAN JUAN AL 800
9/3/2022,Particular,SAN MARTIN AL 800
10/3/2022,Particular,SAN MARTIN AL 1000
14/3/2022,Particular,HIPOLITO HIROGOYEN 1700
14/3/2022,Particular,BUENOS AIRES AL 900
15/3/2022,Particular,CARLOS PELLEGRINI AL 1200
15/3/2022,Particular,SAN JUAN AL 800
16/3/2022,Particular,9 DE JULIO 1616
16/3/2022,Particular,JUNIN 1617
17/3/2022,Particular,9 de Julio al 800
17/3/2022,Particular,BELGRANO 2157
19/3/2022,Remisses,MEDRANO 2250
19/3/2022,Transportes de Cargas,AV. MAIPU 2400
20/3/2022,Particular,AV.TORRES VERA AL 1000
18/3/2022,Particular,CATAMARCA AL 1000
22/3/2022,Particular,9 DE JULIO AL 1100
22/3/2022,Particular,3 DE ABRIL 1100
24/3/2022,Transportes de Cargas,AV MAIPÚ 2490
24/3/2022,Transportes de Cargas,SAN MARTIN 1000
28/3/2022,Particular,SAN MARTIN AL 1000
28/3/2022,Particular,ESPAÑA 825
29/3/2022,Particular,SAN MARTIN AL 787
29/3/2022,Particular,9 DE LULIO AL 1508
29/3/2022,Particular,9 DE JULIO 1508
29/3/2022,Particular,SANTA FE AL 800
30/3/2022,Particular,MENDOZA AL 371
30/3/2022,Particular,MENDOZA AL 371
31/3/2022,Particular,MENDOZA 787
31/3/2022,Particular,CORDOBA AL 1300
3/4/2022,Particular,PLAYON DEL PUERTO
4/4/2022,Particular,SAN MARTIN AL 401
6/4/2022,Particular,9 DE JULIO AL 1600
7/4/2022,Particular,9 DE JULIO 1100
9/4/2022,Transportes de Cargas,AGUSTIN GONZALEZ 1000
13/4/2022,Particular,Córdoba 800
13/4/2022,Particular,J.R Vidal 1800
16/4/2022,Particular,IRIGOYEN 1610
16/4/2022,Remisses,PLACIDO MARTINEZ 1000
17/4/2022,Remisses,CHACABUCO 1030
19/4/2022,Remisses,AV.CAZADORES CORRENTINOS Y CERDEÑA
20/4/2022,Particular,CATAMARCA 415
20/4/2022,Particular,SAN JUAN AL 800
21/4/2022,Particular,9 DE JULIO AL 1000
25/4/2022,Motocicleta de mas 50 cc,F.JOSE QUINTANA AL 1313
26/4/2022,Remisses,AV. DE ABRIL 857
28/4/2022,Particular,SAN MARTIN AL 401/415.
30/4/2022,Particular,SALTA 842
1/5/2022,Particular,3 DE ABRIL 1199
3/5/2022,Transportes de Cargas,MENDOZA AL 800
4/5/2022,Remisses,LUGONES AL 600.
5/5/2022,Particular,SAN MARTIN AL 585.
8/5/2022,Remisses,AV MAIPU 2400
10/5/2022,Particular,IPOLITO HIRIGOYEN AL 2200.
10/5/2022,Particular,BOLIVAR AL 1300.
10/5/2022,Particular,SAN MARTIN AL 415.
11/5/2022,Particular,TUCUMAN AL 400
12/5/2022,Remisses,NECOCHEA AL 1000.
12/5/2022,Particular,SAN MARTIN 787
12/5/2022,Particular,9 DE JULIO AL 1000
12/5/2022,Particular,SANTA FE AL 300
12/5/2022,Remisses,CATAMARCA AL 1500.
12/5/2022,Remisses,SAN LORENZO AL 900
14/5/2022,Particular,NICARAGUA 3100
16/5/2022,Particular,NICARAGUA AL 3100.
16/5/2022,Particular,MENDOZA AL 1400
16/5/2022,Remisses,ACONVAGUA 311
20/5/2022,Particular,9 DE JULIO 1100
20/5/2022,Particular,RIVADAVIA 717/27
20/5/2022,Particular,LA RIOJA AL 700
23/5/2022,Particular,cordoba 490
23/5/2022,Remisses,CARLOS PELLEGRINI AL 1100
23/5/2022,Remisses,CORDOBA AL 800
23/5/2022,Particular,9 DE JULIO AL 1620.
23/5/2022,Particular,CARLOS PELLEGRINI AL 1100.
24/5/2022,Particular,BELGRANO AL 1640
26/5/2022,Particular,SALTA AL 700
27/5/2022,Particular,SALTA 700
27/5/2022,Particular,LA RIOJA 1300
